,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
105291,FF,92.7,-1.33,5.71,"Bieber, Shane",13.0,R,L,R,X,1,2,-0.59,1.27,-0.3,1.42,6,3.9105407315462295,-134.894753934974,-8.03857710874341,27.2611943881873,-15.243583827566098,3.48,1.88,92.9,2238.0,6.2,54.26,52,5,4-Seam Fastball,205.0,0.032,-0.286
105292,KC,83.5,-1.51,5.77,"Bieber, Shane",14.0,R,L,R,S,1,2,0.16,-0.39,0.27,1.37,6,3.76240011641086,-121.581272110575,0.8977669400366328,20.6830556882822,-35.7345005501329,3.67,1.66,83.7,2246.0,6.1,54.43,52,4,Knuckle Curve,22.0,0.0,0.0
105293,FF,92.7,-1.38,5.76,"Bieber, Shane",6.0,R,L,R,S,1,1,-0.6,1.57,0.54,2.99,6,6.2151543234568,-134.907562211624,-8.64994965172083,28.0971884143535,-12.3327633722522,3.67,1.66,92.7,2248.0,6.2,54.32,52,3,4-Seam Fastball,201.0,0.0,-0.077
105294,FF,92.1,-1.45,5.77,"Bieber, Shane",11.0,R,L,R,S,1,0,-0.7,1.39,-1.02,3.14,6,2.6436166073555,-134.169082749792,-9.141894764670802,28.1084192715472,-14.5120079814223,3.5,1.66,92.9,2181.0,6.6,53.85,52,2,4-Seam Fastball,207.0,0.0,-0.061
105295,FF,91.7,-1.24,5.82,"Bieber, Shane",3.0,R,L,R,B,0,0,-0.67,1.48,0.62,3.63,6,6.233292614973429,-133.535725121309,-9.43962125341466,26.6326984660064,-13.7292578378394,3.61,1.85,92.7,2246.0,6.7,53.85,52,1,4-Seam Fastball,204.0,0.0,0.043
105296,SL,85.6,-1.36,5.73,"Bieber, Shane",14.0,R,R,R,X,0,1,0.48,0.35,1.26,2.57,6,5.22372297713249,-124.557265510818,3.91848394061958,23.8055459148676,-28.413434016331,3.56,1.82,85.3,2401.0,6.0,54.5,51,2,Slider,127.0,-0.017,0.3
105297,SL,85.7,-1.44,5.74,"Bieber, Shane",9.0,R,R,R,S,0,0,0.15,0.47,0.59,1.55,6,4.49043362674915,-124.815735594348,0.7242045540704242,21.8488569402846,-26.6465544359341,3.4,1.53,85.7,2408.0,6.0,54.54,51,1,Slider,163.0,0.0,-0.03
105298,KC,82.9,-1.35,5.83,"Bieber, Shane",6.0,R,R,R,X,1,1,0.28,-0.78,0.47,2.47,6,3.61605704938509,-120.681236584893,2.04664472282472,22.869823289683104,-40.041086063979705,3.38,1.71,82.7,2417.0,6.1,54.44,50,3,Knuckle Curve,20.0,0.015,-0.236
105299,FF,92.9,-1.37,5.81,"Bieber, Shane",8.0,R,R,R,S,1,0,-0.71,1.52,0.04,2.22,6,5.15467083771398,-134.967611361849,-9.78845780553978,31.506902576172298,-12.4620541999364,3.49,1.74,92.5,2295.0,6.3,54.22,50,2,4-Seam Fastball,205.0,0.0,-0.05
105300,FF,92.8,-1.27,5.88,"Bieber, Shane",12.0,R,R,R,B,0,0,-0.59,1.51,0.49,3.8,6,5.794789401362681,-135.008452954913,-8.488225242206921,30.5660684644785,-13.3961003090399,3.52,1.73,92.8,2387.0,6.4,54.13,50,1,4-Seam Fastball,201.0,0.0,0.037
105317,KC,83.7,-1.62,5.73,"Bieber, Shane",7.0,R,L,R,S,2,2,0.08,-0.43,-0.29,1.8,5,2.90339376757524,-122.03064916588998,0.3249549193292489,22.1651010896417,-36.358558818468296,3.4,1.53,84.2,2216.0,6.4,54.14,43,5,Knuckle Curve,11.0,0.06,-0.3779999999999999
105318,KC,85.1,-1.59,5.68,"Bieber, Shane",14.0,R,L,R,B,1,2,0.09,-0.67,1.4,-2.21,5,6.80903019512017,-123.440713710884,-0.355827765039783,22.3402945946698,-37.2738011513076,3.4,1.65,85.1,2526.0,6.3,54.21,43,4,Knuckle Curve,7.0,0.0,0.0289999999999999
105319,FF,93.0,-1.52,5.66,"Bieber, Shane",7.0,R,L,R,S,1,1,-0.69,1.33,-0.39,2.07,5,4.430940100889281,-135.341373726388,-9.4138497062854,27.187780371044106,-14.5809471027111,3.38,1.53,93.7,2121.0,6.5,53.97,43,3,4-Seam Fastball,207.0,0.0,-0.103
105320,KC,85.0,-1.49,5.7,"Bieber, Shane",14.0,R,L,R,B,0,1,0.16,-0.57,0.68,-0.24,5,4.7656730026401695,-123.696723356772,0.8193178053017321,22.4074467941138,-37.098699795093104,3.39,1.63,85.3,2352.0,6.3,54.2,43,2,Knuckle Curve,16.0,0.0,0.019
105321,FF,93.3,-1.39,5.72,"Bieber, Shane",7.0,R,L,R,S,0,0,-0.68,1.11,-0.67,1.92,5,3.35015085609242,-135.88884854116802,-9.12950433751567,27.1556981833319,-17.2824699631987,3.42,1.64,93.8,2160.0,6.3,54.18,43,1,4-Seam Fastball,211.0,0.0,-0.072
105322,FF,92.8,-1.31,5.77,"Bieber, Shane",7.0,R,R,R,X,2,1,-0.62,1.4,-0.42,1.95,5,3.62044265921791,-135.056076806798,-8.27840588649511,26.9137737101889,-13.764248990055302,3.56,1.64,93.0,2164.0,6.2,54.29,42,4,4-Seam Fastball,204.0,0.1119999999999999,-0.3879999999999999
105323,SL,86.3,-1.49,5.66,"Bieber, Shane",14.0,R,R,R,B,1,1,0.15,0.39,1.43,1.16,5,6.644146608473231,-125.633950584428,0.4962655855167789,20.5869369981225,-27.3327303035824,3.51,1.64,86.9,2287.0,6.2,54.28,42,3,Slider,159.0,0.0,0.079
105324,FF,92.8,-1.43,5.81,"Bieber, Shane",13.0,R,R,R,S,1,0,-0.51,1.53,-0.91,2.54,5,2.42631189685037,-135.076902608827,-6.7135602480284,29.127425465208105,-12.613960403459,3.54,1.64,92.4,2124.0,6.0,54.46,42,2,4-Seam Fastball,198.0,0.0,-0.109
105325,FF,92.7,-1.39,5.83,"Bieber, Shane",11.0,R,R,R,B,0,0,-0.52,1.62,-1.03,2.92,5,2.04312285722278,-134.893876255867,-6.72586427302174,29.538480004545804,-11.699835045685502,3.52,1.74,92.4,2242.0,6.1,54.38,42,1,4-Seam Fastball,198.0,0.0,0.074
105326,FF,92.9,-1.35,5.75,"Bieber, Shane",6.0,R,R,R,X,0,0,-0.63,1.44,0.29,2.62,5,5.51771599134501,-135.248744831276,-8.73560772403016,26.424507474379897,-13.7147126492747,3.4,1.62,93.0,2219.0,6.1,54.43,41,1,4-Seam Fastball,203.0,-0.108,0.964
