,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
45007,FT,96.3,-1.22,6.06,"Lamet, Dinelson",5.0,R,L,R,S,0,0,-1.05,1.09,-0.27,2.24,4,4.8128540190088,-139.95479398921302,-14.664375389325302,31.398295813649305,-16.7932973205155,3.19,1.49,95.6,2473.0,5.9,54.56,30,1,2-Seam Fastball,224.0,0.0,-0.0409999999999999
45008,CU,88.6,-1.63,5.73,"Lamet, Dinelson",12.0,R,L,R,X,0,2,1.17,-0.25,1.18,2.45,4,4.44005730366355,-128.940999814291,11.890692034612,24.541689678894897,-34.8182495399183,3.24,1.54,87.7,2891.0,5.5,54.95,29,3,Curveball,78.0,0.016,0.173
45009,FF,97.9,-1.14,6.05,"Lamet, Dinelson",11.0,R,L,R,S,0,1,-0.46,0.75,-0.26,3.43,4,3.3445970629201605,-142.557522513888,-6.833427052301741,30.354350677817504,-21.6680902550667,3.24,1.54,97.2,2535.0,5.7,54.83,29,2,4-Seam Fastball,211.0,0.0,-0.026
45010,FT,97.1,-1.11,6.07,"Lamet, Dinelson",5.0,R,L,R,S,0,0,-1.18,0.8,-0.22,2.68,4,5.01067867180933,-141.26257212155,-16.6949955554794,30.9651078320664,-20.6016305710332,3.24,1.54,96.6,2476.0,5.9,54.59,29,1,2-Seam Fastball,236.0,0.0,-0.019
45011,FT,97.4,-0.89,6.16,"Lamet, Dinelson",11.0,R,L,R,S,3,2,-1.13,1.11,-0.27,3.8,4,4.18872044305808,-141.610693235063,-15.9755351360934,33.5295777363512,-16.8786795567998,3.22,1.57,96.6,2539.0,6.0,54.52,28,6,2-Seam Fastball,225.0,-0.019,-0.231
45012,FT,97.0,-1.1,6.1,"Lamet, Dinelson",3.0,R,L,R,S,3,1,-1.05,1.11,0.34,2.86,4,6.19694125837334,-140.96783868236,-15.251930854582,31.4485760479271,-16.5309996436566,3.22,1.53,96.4,2620.0,6.0,54.51,28,5,2-Seam Fastball,223.0,0.0,-0.061
45013,SL,86.7,-1.43,5.96,"Lamet, Dinelson",11.0,R,L,R,B,2,1,0.4,0.6,-0.41,4.89,4,1.6226470606286698,-126.102838613599,3.8351636942876297,24.5262193083502,-26.6247359706979,3.21,1.59,85.6,2704.0,5.5,54.97,28,4,Slider,147.0,0.0,0.083
45014,FT,96.0,-1.08,6.13,"Lamet, Dinelson",2.0,R,L,R,S,2,0,-1.03,1.04,0.04,2.79,4,5.29885000835557,-139.669731748777,-14.6378444992555,30.812481027008,-17.5186354654919,3.22,1.57,96.2,2450.0,6.4,54.15,28,3,2-Seam Fastball,225.0,0.0,-0.046
45015,SL,86.2,-1.41,6.04,"Lamet, Dinelson",14.0,R,L,R,B,1,0,0.34,-0.04,0.75,-0.07,4,4.3972495430577005,-125.09325927876002,2.44401652778262,28.4737643738065,-31.0364612086228,3.22,1.56,84.8,2674.0,5.8,54.71,28,2,Slider,84.0,0.0,0.049
45016,FF,96.8,-1.32,6.21,"Lamet, Dinelson",11.0,R,L,R,B,0,0,-0.29,1.46,-0.54,3.52,4,2.6868937184406603,-140.823420777872,-4.339628766810931,31.5776702364121,-12.4296369167601,3.2,1.53,95.7,2564.0,5.6,54.86,28,1,4-Seam Fastball,191.0,0.0,0.0279999999999999
45017,FT,95.8,-1.22,6.17,"Lamet, Dinelson",4.0,R,R,R,X,0,1,-1.25,1.0,-0.37,2.6,4,5.00154443809353,-139.251033904933,-17.2035061822903,32.5381103999678,-18.2325229403204,3.39,1.59,94.9,2463.0,5.9,54.57,27,2,2-Seam Fastball,231.0,-0.0289999999999999,-0.208
45018,FT,94.9,-1.18,6.23,"Lamet, Dinelson",9.0,R,R,R,S,0,0,-1.11,1.23,0.81,2.22,4,7.56423462359797,-137.74731157153602,-15.5808462035755,31.3631279638978,-15.2856975596342,3.64,1.65,93.9,2446.0,5.9,54.58,27,1,2-Seam Fastball,222.0,0.0,-0.039
45030,CU,86.5,-1.3,5.87,"Lamet, Dinelson",8.0,R,L,R,S,1,2,0.95,-0.72,0.11,1.94,3,1.4436813335362,-125.696630889677,9.45490368037116,28.956669068466898,-39.4153721115274,3.34,1.6,85.0,2936.0,5.7,54.83,23,4,Curveball,53.0,-0.068,-0.395
45031,FF,96.7,-1.2,6.14,"Lamet, Dinelson",5.0,R,L,R,S,1,1,-0.17,1.34,-0.11,2.91,3,3.23712313786194,-140.45128464373698,-2.9412230020199,34.8852541177262,-13.6739914992909,3.48,1.68,95.3,2521.0,5.8,54.72,23,3,4-Seam Fastball,187.0,0.0,-0.139
45032,FF,97.1,-1.18,6.07,"Lamet, Dinelson",5.0,R,L,R,S,1,0,-0.23,1.09,-0.14,2.64,3,3.25461792955764,-141.167629291409,-3.76880499350192,31.5833075233041,-16.8117636574965,3.48,1.68,96.2,2577.0,5.8,54.69,23,2,4-Seam Fastball,192.0,0.0,-0.099
45033,CU,87.4,-1.21,5.96,"Lamet, Dinelson",14.0,R,L,R,B,0,0,0.67,0.0,2.21,1.34,3,6.8116762920156,-126.949950871096,5.52148958454803,28.2205427366143,-31.313264059697104,3.48,1.69,86.3,2751.0,5.9,54.63,23,1,Curveball,91.0,0.0,0.038
45034,CU,84.7,-1.04,6.16,"Lamet, Dinelson",5.0,R,L,R,S,1,2,1.06,-0.27,0.05,2.56,3,0.476017524307485,-123.294033679173,10.5759715516875,23.6981051279707,-34.8407903024954,3.23,1.54,84.1,2842.0,5.8,54.67,22,4,Curveball,76.0,-0.091,-0.667
