,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
99473,KC,78.7,-1.38,6.04,"Bauer, Trevor",4.0,R,L,R,S,0,0,0.67,-1.69,-0.82,2.68,6,-0.0437986506547971,-114.47737098957138,5.827322372671714,24.37281614126196,-47.731337562619295,3.49,1.77,78.0,2849.0,6.1,54.36,43,1,Knuckle Curve,18.0,0.0,-0.026
99474,KC,81.2,-1.36,5.97,"Bauer, Trevor",14.0,R,L,R,S,1,2,0.82,-1.67,1.15,0.87,6,4.022908456993099,-118.02116788796158,6.647527233143211,27.13874654307775,-47.44634705927948,3.73,1.82,80.5,3017.0,6.3,54.17,42,4,Knuckle Curve,39.0,0.022,-0.18
99475,KC,80.3,-1.38,5.87,"Bauer, Trevor",13.0,R,L,R,B,0,2,0.52,-1.62,-0.66,0.17,6,0.6037030705095915,-116.8812367720874,4.565798145476848,25.63244534039418,-46.47419487446564,3.74,1.82,79.8,2878.0,6.3,54.23,42,3,Knuckle Curve,151.0,0.0,0.027
99476,KC,79.8,-1.31,5.99,"Bauer, Trevor",9.0,R,L,R,S,0,1,0.57,-1.6,0.57,2.23,6,3.0543135683354423,-115.96807338737922,4.342050973380062,25.93728007282949,-47.00129778622029,3.73,1.82,78.9,3004.0,6.2,54.34,42,2,Knuckle Curve,24.0,0.0,-0.0559999999999999
99477,KC,78.4,-1.32,5.99,"Bauer, Trevor",14.0,R,L,R,S,0,0,0.68,-1.66,0.71,1.4,6,3.11053530754138,-113.96775267830544,5.171085915766391,24.897920528055486,-46.69191243920976,3.72,1.81,77.5,3007.0,6.1,54.38,42,1,Knuckle Curve,28.0,0.0,-0.042
99493,KC,81.3,-1.31,5.88,"Bauer, Trevor",14.0,R,L,R,S,0,2,0.64,-1.61,0.74,0.01,5,3.3685363674783817,-118.27249153105072,5.177466583867718,26.520606286832624,-46.596625404032565,3.59,1.7,80.9,3076.0,6.4,54.07,38,3,Knuckle Curve,19.0,0.012,-0.067
99494,KC,79.2,-1.31,5.96,"Bauer, Trevor",8.0,R,L,R,S,0,1,0.69,-1.67,0.06,1.89,5,1.688938717501891,-115.20507114333051,5.716999832209653,24.51925135460457,-47.37764904070246,3.59,1.7,78.4,2946.0,6.1,54.39,38,2,Knuckle Curve,22.0,0.0,-0.027
99495,SL,81.7,-1.71,5.49,"Bauer, Trevor",5.0,R,L,R,S,0,0,1.22,0.38,0.04,2.5,5,1.584216007551353,-119.05046487773114,11.331918876995536,21.995861865442816,-28.6022378469268,3.59,1.7,81.8,2898.0,6.2,54.29,38,1,Slider,51.0,0.0,-0.017
99496,FC,87.8,-1.63,5.5,"Bauer, Trevor",4.0,R,L,R,X,0,0,0.36,0.13,-0.49,2.12,5,2.0216548322980983,-128.02489962262732,3.56937908389948,23.527969865744463,-30.486625325621308,3.13,1.56,88.5,2907.0,6.4,54.14,37,1,Cutter,331.0,0.05,-0.447
99497,FF,93.2,-1.47,5.53,"Bauer, Trevor",5.0,R,L,R,X,2,1,-1.02,1.57,-0.02,2.21,5,6.003587065709295,-135.47460550142748,-13.894012857874417,31.41792917177611,-11.71966094062317,3.11,1.4,93.4,2825.0,6.6,53.9,36,4,4-Seam Fastball,214.0,-0.149,0.644
99498,FF,94.3,-1.41,5.63,"Bauer, Trevor",4.0,R,L,R,S,2,0,-0.84,1.63,-0.61,2.21,5,3.9614799615108462,-137.13200247161876,-11.455244618954616,31.21861501941881,-10.31041680365185,3.0,1.4,94.4,2804.0,6.5,54.03,36,3,4-Seam Fastball,205.0,0.0,-0.096
99499,FF,94.5,-1.45,5.63,"Bauer, Trevor",11.0,R,L,R,B,1,0,-0.82,1.59,-1.46,3.23,5,1.7826336922421353,-137.57643853416096,-10.767413336378736,32.40231304029775,-11.331567070207193,3.02,1.4,94.5,2806.0,6.4,54.09,36,2,4-Seam Fastball,205.0,0.0,0.108
99500,SL,80.9,-1.66,5.53,"Bauer, Trevor",14.0,R,L,R,B,0,0,1.44,-0.22,1.19,1.38,5,3.609944601368825,-117.70825553698688,12.543988211364924,24.61129919897161,-33.952289956208894,2.97,1.4,80.7,2864.0,6.4,54.09,36,1,Slider,50.0,0.0,0.039
99501,FF,93.6,-1.52,5.51,"Bauer, Trevor",3.0,R,R,R,X,2,2,-1.15,1.3,0.42,3.0,5,7.565557889295897,-136.10912720655986,-15.971445827387438,29.143057359003592,-15.352031750173454,3.12,1.51,93.9,2711.0,6.5,54.05,35,5,4-Seam Fastball,208.0,-0.059,0.432
99502,SL,81.0,-1.6,5.42,"Bauer, Trevor",14.0,R,R,R,B,1,2,1.54,-0.08,1.92,1.51,5,4.916537231740144,-117.8929405189605,13.318068124496252,24.025653527259163,-32.776466738637176,3.02,1.51,81.1,2914.0,6.5,53.98,35,4,Slider,46.0,0.0,0.035
99503,KC,81.0,-1.3,5.94,"Bauer, Trevor",13.0,R,R,R,B,0,2,0.57,-1.46,-1.13,1.18,5,-0.7066083803188278,-117.84691770121908,5.411789699334685,25.92853821350356,-45.66459755155428,2.98,1.51,80.3,2823.0,6.2,54.32,35,3,Knuckle Curve,25.0,0.0,0.027
99504,SL,80.7,-1.68,5.55,"Bauer, Trevor",9.0,R,R,R,S,0,1,1.39,-0.15,0.47,1.88,5,2.149749523038164,-117.53677350666668,12.396632635548452,23.24492043967277,-33.53853453302413,3.12,1.51,80.7,2920.0,6.3,54.17,35,2,Slider,51.0,0.0,-0.0559999999999999
99505,SL,80.2,-1.73,5.58,"Bauer, Trevor",1.0,R,R,R,S,0,0,1.33,-0.17,-0.72,2.77,5,-0.3039618388319829,-116.7395025311246,12.215377334267592,23.11120682942262,-34.123872727459464,2.96,1.51,79.9,2858.0,6.2,54.29,35,1,Slider,51.0,0.0,-0.042
99525,FF,94.6,-1.3,5.6,"Bauer, Trevor",14.0,R,R,R,S,1,2,-0.92,1.56,0.95,2.3,4,7.944296107271083,-137.52600014272448,-13.446493465110422,29.97596778170288,-11.079800321279365,3.19,1.5,95.0,2759.0,6.6,53.94,30,4,4-Seam Fastball,216.0,0.012,-0.078
99526,SL,84.3,-1.52,5.43,"Bauer, Trevor",14.0,R,R,R,B,0,2,1.5,-0.04,3.39,-0.25,4,8.41744745046005,-122.35765333911196,13.045556620471633,27.47049961744501,-31.25005667435449,3.25,1.5,83.9,3280.0,6.5,54.03,30,3,Slider,47.0,-0.139,0.066
99527,SL,82.0,-1.68,5.47,"Bauer, Trevor",6.0,R,R,R,S,0,1,1.3,0.05,0.77,2.23,4,3.0299567765963773,-119.3688838704972,11.847459297634812,23.182445665764583,-31.763953639254943,3.19,1.5,82.1,2922.0,6.4,54.14,30,2,Slider,24.0,0.0,-0.095
99528,SL,81.8,-1.67,5.52,"Bauer, Trevor",6.0,R,R,R,S,0,0,1.33,0.01,0.31,2.76,4,1.918385915905832,-119.21151987096329,12.277703897248454,22.91408885784046,-32.33596358572206,3.41,1.56,81.9,2945.0,6.3,54.2,30,1,Slider,37.0,0.0,-0.053
99529,FC,88.3,-1.57,5.56,"Bauer, Trevor",6.0,R,R,R,X,1,1,0.37,0.18,0.45,2.18,4,4.166111587661153,-128.67063067511484,3.283912187952893,25.55060023827636,-29.83231755603052,3.41,1.56,88.8,2904.0,6.4,54.07,29,3,Cutter,285.0,-0.2739999999999999,1.808
99530,FF,94.4,-1.29,5.58,"Bauer, Trevor",12.0,R,R,R,B,0,1,-0.71,1.75,0.97,2.89,4,7.496669419330632,-137.1915236323859,-10.768537875491504,33.69054996648792,-9.165913386139506,3.48,1.56,94.3,2817.0,6.6,53.93,29,2,4-Seam Fastball,212.0,0.0,0.064
99531,FC,87.0,-1.53,5.71,"Bauer, Trevor",3.0,R,R,R,S,0,0,0.5,0.3,0.63,3.01,4,4.172526659599125,-126.77409613725229,4.775659670142334,21.62342361868645,-28.94979238020363,3.47,1.56,87.8,2881.0,6.4,54.14,29,1,Cutter,321.0,0.0,-0.071
99532,FF,94.7,-1.48,5.49,"Bauer, Trevor",5.0,R,R,R,X,3,2,-1.22,1.18,0.24,2.14,4,7.266980481562247,-137.73080577281175,-17.16100010694104,29.69041284847716,-16.045773528949212,3.3,1.5,95.4,2666.0,6.6,53.86,28,8,4-Seam Fastball,210.0,-0.034,0.283
99533,FF,95.1,-1.35,5.74,"Bauer, Trevor",1.0,R,R,R,S,3,2,-0.82,1.76,-0.65,2.91,4,3.659689594240482,-138.35653263761387,-11.303865171337822,32.76471367974144,-8.472526636252317,3.3,1.5,95.1,2746.0,6.4,54.07,28,7,4-Seam Fastball,210.0,0.0,0.0
99534,SL,83.7,-1.57,5.45,"Bauer, Trevor",14.0,R,R,R,B,2,2,0.98,0.07,1.72,0.61,4,5.657798599955312,-121.78472689767504,8.590692337572717,24.39410579288356,-30.74761336458165,3.3,1.5,83.7,3070.0,6.3,54.16,28,6,Slider,44.0,0.0,0.062
99535,FF,94.3,-1.24,5.69,"Bauer, Trevor",6.0,R,R,R,S,2,2,-0.63,1.64,0.38,2.33,4,5.6249189121735945,-137.12702254237144,-9.181819577024342,30.760273552280676,-10.211783473825,3.3,1.5,94.6,2849.0,6.6,53.95,28,5,4-Seam Fastball,208.0,0.0,0.0
99536,KC,82.9,-1.24,5.95,"Bauer, Trevor",14.0,R,R,R,B,1,2,0.55,-1.78,1.05,0.04,4,4.1404781633465335,-120.44104894926788,4.216985265866144,29.68666399835748,-48.62906287353376,3.3,1.5,81.7,3177.0,6.2,54.29,28,4,Knuckle Curve,24.0,0.0,0.039
99537,FF,93.8,-1.3,5.67,"Bauer, Trevor",5.0,R,R,R,S,1,1,-0.9,1.8,0.21,2.24,4,5.9095610143774495,-136.28408330882874,-12.578068323491564,32.05741483851793,-8.324711239372157,3.3,1.5,93.9,2861.0,6.6,53.89,28,3,4-Seam Fastball,213.0,0.0,-0.057
99538,FF,94.7,-1.45,5.67,"Bauer, Trevor",2.0,R,R,R,S,1,0,-0.76,1.75,-0.14,2.84,4,5.13949414392343,-137.68570055872706,-10.77417213703288,31.829276407570266,-8.849990533687233,3.3,1.5,94.9,2744.0,6.6,53.94,28,2,4-Seam Fastball,210.0,0.0,-0.052
99539,FF,94.8,-1.29,5.64,"Bauer, Trevor",14.0,R,R,R,B,0,0,-0.74,1.74,1.0,2.23,4,7.669171628536533,-137.7597627977715,-11.165385004033046,31.429321147842217,-8.58629438694299,3.18,1.5,95.1,2768.0,6.6,53.92,28,1,4-Seam Fastball,204.0,0.0,0.033
99540,FC,86.8,-1.63,5.55,"Bauer, Trevor",9.0,R,L,R,X,1,1,0.66,0.03,0.64,2.15,4,4.111689059572711,-126.39765928659357,6.3693729521872005,23.89971256088661,-31.709476277064105,3.73,1.77,87.4,1984.0,6.5,54.04,27,3,Cutter,64.0,0.039,-0.268
99541,FC,88.3,-1.68,5.57,"Bauer, Trevor",3.0,R,L,R,S,1,0,0.31,0.46,0.48,3.61,4,4.643157677929981,-128.73864025727622,2.653393869014779,22.7787970062715,-27.226490537058893,3.73,1.77,89.1,2895.0,6.4,54.12,27,2,Cutter,308.0,0.0,-0.062
99542,FC,86.7,-1.57,5.6,"Bauer, Trevor",9.0,R,L,R,B,0,0,0.61,0.04,0.8,2.17,4,4.430469229591584,-126.26909967956917,5.771496307498263,22.753711828484324,-31.4831031913954,3.53,1.77,87.3,2799.0,6.4,54.14,27,1,Cutter,176.0,0.0,0.031
99543,FF,94.1,-1.43,5.64,"Bauer, Trevor",14.0,R,L,R,X,3,2,-0.97,1.7,0.92,2.38,4,8.238017188947602,-136.61685343551858,-13.977946168895947,31.48999313255746,-9.605831424767745,3.73,1.82,94.1,2837.0,6.5,53.98,26,6,4-Seam Fastball,209.0,0.048,-0.508
99544,FF,93.7,-1.45,5.65,"Bauer, Trevor",11.0,R,L,R,B,2,2,-1.07,1.6,-0.87,5.02,4,3.889230293832422,-136.40713247073998,-14.257821767474324,32.88591458409135,-12.723751399287766,3.76,1.82,93.4,2806.0,6.3,54.16,26,5,4-Seam Fastball,202.0,0.0,0.16
99545,FF,93.6,-1.49,5.69,"Bauer, Trevor",1.0,R,L,R,S,2,1,-1.22,1.64,-0.3,3.84,4,5.789270627302575,-136.1342077801404,-16.403755544153093,31.88401760092541,-11.52886811497079,3.73,1.82,93.6,2899.0,6.5,54.01,26,4,4-Seam Fastball,212.0,0.0,-0.095
99546,FF,93.9,-1.56,5.59,"Bauer, Trevor",7.0,R,L,R,S,2,0,-1.0,1.62,-0.71,1.71,4,4.451743438820879,-136.47305342621056,-13.494302424807964,30.999693411499383,-10.399375596804312,3.73,1.82,94.2,2709.0,6.6,53.89,26,3,4-Seam Fastball,212.0,0.0,-0.096
99547,FF,93.2,-1.56,5.54,"Bauer, Trevor",14.0,R,L,R,B,1,0,-0.99,1.64,1.02,1.76,4,8.825130792416498,-135.31517355911848,-14.053321172301208,29.93410341520004,-10.483117543925378,3.78,1.82,93.4,2768.0,6.5,53.96,26,2,4-Seam Fastball,221.0,0.0,0.108
99548,KC,77.4,-1.37,6.01,"Bauer, Trevor",11.0,R,L,R,B,0,0,0.78,-1.78,-0.98,4.59,4,-0.5890749651657876,-112.28050968871588,6.573090889941359,25.126274308011475,-48.9029309853532,3.67,1.82,76.3,2838.0,6.2,54.29,26,1,Knuckle Curve,27.0,0.0,0.039
99549,FC,85.3,-1.56,5.59,"Bauer, Trevor",9.0,R,L,R,X,0,0,0.55,0.06,0.59,1.91,4,3.946271168404088,-124.31635857255978,5.1384966958040055,20.634610664054264,-31.25916428620076,3.59,1.7,86.2,2921.0,6.4,54.13,25,1,Cutter,126.0,-0.054,0.44
99566,FF,93.3,-1.43,5.61,"Bauer, Trevor",12.0,R,L,R,X,0,0,-0.89,1.71,0.59,3.51,3,7.170797275734861,-135.66834649653893,-12.527024040092494,30.35319658769067,-10.52188822618935,3.13,1.56,93.6,2775.0,6.6,53.92,21,1,4-Seam Fastball,210.0,0.0279999999999999,-0.253
99567,FF,94.7,-1.47,5.6,"Bauer, Trevor",14.0,R,L,R,B,3,2,-0.99,1.7,0.07,0.87,3,6.258699097423213,-137.4311040703023,-13.894871447768288,30.772310826152783,-8.484907070445182,3.0,1.4,95.0,2794.0,6.6,53.87,20,7,4-Seam Fastball,211.0,-0.016,0.1159999999999999
99568,FF,94.1,-1.33,5.7,"Bauer, Trevor",11.0,R,L,R,B,2,2,-0.84,1.66,-0.02,3.85,3,5.2748055931945865,-136.9278793962546,-11.709002410872255,31.438973537241925,-10.900119447368612,3.0,1.4,94.2,2773.0,6.5,54.04,20,6,4-Seam Fastball,212.0,0.0,0.039
99569,FF,93.9,-1.38,5.53,"Bauer, Trevor",14.0,R,L,R,B,1,2,-1.27,1.07,1.22,1.67,3,9.567595872279473,-136.3193471547628,-17.843707608092558,28.17845664197565,-17.46929568422966,2.97,1.4,94.3,2635.0,6.5,53.96,20,5,4-Seam Fastball,205.0,0.0,0.018
99570,KC,81.7,-1.3,5.83,"Bauer, Trevor",9.0,R,L,R,S,1,2,0.87,-1.49,0.33,1.45,3,1.9940532231823875,-118.79872199395076,7.658083878308713,27.08979696180171,-46.259120786702994,3.11,1.4,80.8,3141.0,6.2,54.34,20,4,Knuckle Curve,28.0,0.0,0.0
99571,FC,84.7,-1.59,5.51,"Bauer, Trevor",2.0,R,L,R,S,1,1,0.55,-0.14,-0.14,2.7,3,2.2944509171340863,-123.43414485016297,5.296100991560784,21.367298838085446,-33.833807288490625,3.11,1.4,85.4,2987.0,6.4,54.1,20,3,Cutter,4.0,0.0,-0.0289999999999999
99572,FF,93.7,-1.43,5.57,"Bauer, Trevor",5.0,R,L,R,S,1,0,-0.85,1.66,0.15,2.28,3,5.991658808974786,-136.19587917177728,-11.966434144217422,33.30665364869793,-10.379485880595716,2.97,1.4,93.8,2710.0,6.7,53.84,20,2,4-Seam Fastball,216.0,0.0,-0.022
99573,FC,85.9,-1.53,5.61,"Bauer, Trevor",12.0,R,L,R,B,0,0,0.59,0.01,0.96,2.11,3,4.711608805862563,-125.15259747943422,5.3873369595854586,22.410980247394924,-31.835971748772376,2.82,1.4,86.5,2927.0,6.3,54.18,20,1,Cutter,278.0,0.0,0.018
